ID	String	Description	Type	Comment	Link1	Link2
id_g_m_382	Gagglebot	Some user from bbnplanet.net (4.63.218.2xx) using an Innerprise robot tool	R C ?		http://www.innerprise.net	
id_g_m_383	GAIS Robot/1.0B2	Seed Search robot	R		http://www.seed.net.tw	
id_g_m_384	Gaisbot/3.0 (indexer@gais.cs.ccu.edu.tw; http://gais.cs.ccu.edu.tw/robot.php)	Gaislab Taiwan robot	R	140.123.100.x	http://gais.cs.ccu.edu.tw	
id_g_m_160706_1	Gaisbot/3.0+(robot06@gais.cs.ccu.edu.tw;+http://gais.cs.ccu.edu.tw/robot.php)	Gaislab Taiwan robot	R	140.123.100.x	http://gais.cs.ccu.edu.tw	
id_g_m_385	GalaxyBot/1.0 (http://www.galaxy.com/galaxybot.html)	Galaxy robot (63.121.41.xxx)	R	s. also Mozilla/4.0 (compatible; MSIE 5.0; www.galaxy.com....)	http://www.galaxy.com	
id_g_m_130407_2	Gallent Search Spider v1.4 Robot 2 (http://robot.GallentSearch.com)	Gallent Search directory (UK)	R	88.208.223.xx	http://www.gallent.co.uk/	http://robot.gallentsearch.com/
id_g_m_010107_1	gamekitbot/1.0 (+http://www.uchoose.de/crawler/gamekitbot/)	Gamekit game search engine - Germany	R	80.65.45.xx	http://www.gamekit.de/	
id_g_m_386	Gamespy_Arcade	GameSpyHTTP/1.0	D	GameSpy Arcade download manager (FilePlanet)	http://www.gamespyarcade.com/features/	
id_g_m_387	GammaSpider/1.0	GammaWare GammaSpider	R		http://www.gammasite.com	
id_g_m_388	gazz/x.x (gazz@nttrd.com)	nttrd.com / Infobee.ne.jp robot	R			
id_g_m_389	geckobot	Geckobot user robot		no active website	http://www.geckobot.com/	
id_g_m_280406_1	Generic Mobile Phone (compatible; Googlebot-Mobile/2.1; +http://www.google.com/bot.html)	Google Mobile Search crawler	R P	66.249.72.1xx	http://www.google.com/mobile/formats.html	
id_g_m_390	generic_crawler/01.0217/	Unknown robot from Carnegie Mellon University (128.2.211.xxx)	R		http://www.cmu.edu	
id_g_m_100109_2	GenesisBrowser (HTTP 1.1; 0.9; XP SP2; .NET CLR 2.0.50727)	Lunascape Genesis browser	B		http://www.lunascape.tv/	
id_g_m_231205_1	genieBot (http://64.5.245.11/faq/faq.html)	GenieKnows.com search	R	s. also: - larbin_2.6.3 (wgao@genieknows.com)	http://www.genieknows.com/	
id_g_m_391	geniebot wgao@genieknows.com	GenieKnows.com search	R	s. also: - larbin_2.6.3 (wgao@genieknows.com)	http://www.genieknows.com/	
id_g_m_050606_3	GeoBot/1.0	Unknown robot from wavepath.com (65.254.33.1xx)		no active website		
id_g_m_392	GeonaBot 1.x; http://www.geona.com/	Geona Search robot / link checking	R		http://www.geona.com	
id_g_m_160206_3	geourl/2.0b2	GeoURL ICBM Address Server - a location-to-URL reverse directory	C		http://geourl.org/	
id_g_m_160206_2	GeoURLBot 1.0 (http://geourl.org)	GeoURL ICBM Address Server - a location-to-URL reverse directory	C		http://geourl.org/	
id_g_m_393	GetBot	Getbot web downloading tool / site grabber	D		http://www.getbot.com	
id_g_m_394	GetRight/3.x.x	GetRight download manager	D		http://www.getright.com	
id_g_m_395	GetRight/4.5xx	GetRight download manager	D		http://www.getright.com	
id_g_m_396	GetRight/4.x	GetRight download manager	D		http://www.getright.com	
id_g_m_397	GetRight/4.x[a-e]	GetRight download manager	D		http://www.getright.com	
id_g_m_260807_1	GetRight/6.1 (Pro)	GetRight download manager	D		http://www.getright.com	
id_g_m_398	GetRightPro/6.0beta2	GetRight download manager	D		http://www.getright.com	
id_g_m_170706_3	GetWeb/0.1 libwww-perl/5.16	GetWeb - web page to email service	D	216.204.133.xxx	http://www.healthnet.org/getweb.php	
id_g_m_399	GhostRouteHunter/20021130 (https://www.sixxs.net/tools/grh/; info@sixxs.net)	Sixxs Ghost Route Hunter	C		http://www.sixxs.net/tools/grh/	
id_g_m_400	gigabaz/3.1x (baz@gigabaz.com; http://gigabaz.com/gigabaz/)	GigaBaz Brainbot (Germany) robot	R	s. also - MicroBaz	http://gigabaz.com	
id_g_m_401	Gigabot/2.0 (gigablast.com)	Gigablast robot (64.62.168.xx)	R		http://www.gigablast.com	
id_g_m_140106_1	Gigabot/2.0/gigablast.com/spider.html	Gigablast robot	R	comes from 64.62.168.xx AND 66.154.102.xx	http://www.gigablast.com	
id_g_m_170506_1	Gigabot/2.0; http://www.gigablast.com/spider.html	Gigablast robot	R	comes from 64.62.168.xx AND 66.154.102.xx	http://www.gigablast.com	
id_g_m_190507_1	Gigabot/2.0att	Gigablast robot	R	66.231.188.1xx	http://www.gigablast.com	
id_g_m_230508_1	Gigabot/3.0 (http://www.gigablast.com/spider.html)	Gigablast robot	R	66.231.18x.[x]xx	http://www.gigablast.com	
id_g_m_402	Gigabot/x.0	Gigablast robot (64.62.168.xx)	R		http://www.gigablast.com	
id_g_m_403	GigabotSiteSearch/2.0 (sitesearch.gigablast.com)	Gigablast robot (64.62.168.xx)	R		http://www.gigablast.com	
id_g_m_404	GNODSPIDER (www.gnod.net)	www.gnod.net spider	R		http://www.gnod.net	
id_g_m_406	Go!Zilla 3.x (www.gozilla.com)	Go!Zilla download manager	D		http://www.gozilla.com	
id_g_m_407	Go!Zilla/4.x.x.xx	Go!Zilla download manager	D		http://www.gozilla.com	
id_g_m_405	Go-Ahead-Got-It/1.1	GotIt web accelerator (discontinued)	P D			
id_g_m_408	Goblin/0.9 (http://www.goguides.org/)	GoGuides.Org (195.226.137.xx) robot	R		http://www.goguides.org/goblin-info.html	
id_g_m_409	Goblin/0.9.x (http://www.goguides.org/goblin-info.html)	GoGuides.Org (195.226.137.xx) robot	R		http://www.goguides.org/goblin-info.html	
id_g_m_410	GoForIt.com	GoForIt Search robot	R	208.109.236.xx	http://www.goforit.com	
id_g_m_411	GOFORITBOT ( http://www.goforit.com/about/ )	GoForIt Search robot	R	208.109.236.xx	http://www.goforit.com	
id_g_m_020306_1	GoGuides.Org Link Check	GoGuides.org directory & search link checking	C		http://www.goguides.org/	
id_g_m_230207_2	GoldenFeed Spider 1.0 (http://www.goldenfeed.com)	GoldenFeed.com - RSS search engine	C	74.52.41.1xx	http://www.goldenfeed.com/	
id_g_m_412	Goldfire Server	Invention Machines Goldfire Server	P		http://www.invention-machine.com/custsupport/GFR_install.cfm	
id_g_m_041006_1	gonzo1[P] +http://www.suchen.de/popups/faq.jsp	suchen.de German local search robot	R	212.34.185.xx	http://www.suchen.de/	
id_g_m_130108_2	gonzo2[P] +http://www.suchen.de/faq.html	suchen.de German local search robot	R	212.34.185.xx	http://www.suchen.de/	
id_g_m_413	Goofer/0.2	Some private robot (Wanadoo.fr client)	R			
id_g_m_300606_1	Google Talk	Google instant messenger	B		http://www.google.com/talk/	
id_g_m_414	googlebot (larbin2.6.0@unspecified.mail)	Packard Bell Net user robot (*not* Google)				
id_g_m_050106_1	Googlebot-Image/1.0	Google image crawler (66.249.72.xxx)	R		http://www.google.com	
id_g_m_415	Googlebot-Image/1.0 ( http://www.googlebot.com/bot.html)	Google image crawler (66.249.72.xxx)	R		http://www.google.com	
id_g_m_416	Googlebot/2.1 ( http://www.google.com/bot.html)	Google robot 66.249.64.XXX	R	s. also: - Mozilla/4.0 (MobilePhone SCP ... - Mozilla/5.0 (compatible; Googlebot/2.1...	http://www.google.com	
id_g_m_417	Googlebot/2.1 ( http://www.googlebot.com/bot.html)	Google robot 66.249.64.XXX	R		http://www.google.com	
id_g_m_418	Googlebot/Test ( http://www.googlebot.com/bot.html)	Google robot 66.249.64.XXX	R		http://www.google.com	
id_g_m_280209_2	Gordon's Spider/Nutch-0.9 (http://www.sharethis.com; gordon@sharethis.com)	ShareThis social networking service via Amazon Web Services	C	174.129.242.x	http://sharethis.com/	http://www.amazonaws.com/
id_g_m_419	GrapeFX/0.3 libwww/5.4.0	Grapeshot web search system API	R		http://www.grapeshot.co.uk/html/Index.html	
id_g_m_300907_4	great-plains-web-spider/flatlandbot (Flatland Industries Web Spider; http://www.flatlandindustries.com/flatlandbot.php; jason@flatlandindustries.com)	Flatland Industries vertical search solution	R	74.62.161.xx	http://www.flatlandindustries.com/	http://www.flatlandindustries.com/flatlandbot.php
id_g_m_250707_2	GreatNews/1.0	GreatNews 1.0 Beta RSS reader	B		http://www.curiostudio.com/	
id_g_m_170207_2	GreenBrowser	GreenBrowser - IE based browser (China)	B		http://www.morequick.com/indexen.htm	
id_g_m_100307_2	gridwell (http://search.gridwell.com)	search gridwell favicon display	D	212.227.127.xx	http://search.gridwell.com/	
id_g_m_420	GrigorBot 0.8 (http://www.grigor.biz/bot.html)	Grigor Search bot	R		http://www.grigor.biz	
id_g_m_161206_1	Gromit/1.0	Australasian Legal Information Institute (AustLII) robot	R		http://www.austlii.edu.au/	http://www2.austlii.edu.au/~dan/gromit/
id_g_m_421	grub crawler(http://www.grub.org)	Grub open source crawler	R		http://www.grub.org	
id_g_m_422	grub-client	Grub open source crawler	R		http://www.grub.org	
id_g_m_423	gsa-crawler (Enterprise; GID-01422; jplastiras@google.com)	Google Search Appliance robot (216.239.xx.xx)	R		http://www.google.com/enterprise/gsa/	
id_g_m_424	gsa-crawler (Enterprise; GID-01742;gsatesting@rediffmail.com)	Google Search Appliance robot (216.239.xx.xx)	R		http://www.google.com/enterprise/gsa/	
id_g_m_060506_1	gsa-crawler (Enterprise; GIX-02057; dm@enhesa.com)	Google Enterprise Search Appliance used by Enhesa (212.35.100.1xx)	R		http://www.enhesa.com/enhesa/en/default.asp	http://www.google.com/enterprise/gsa/
id_g_m_311205_1	gsa-crawler (Enterprise; GIX-03519; cknuetter@stubhub.com)	Google Enterprise Search Appliance used by IBM (129.41.20.1xx)	R		http://www.google.com/enterprise/gsa/	
id_g_m_425	gsa-crawler (Enterprise; GIX-0xxxx; enterprise-training@google.com)	Google Search Appliance robot (216.239.xx.xx)	R		http://www.google.com/enterprise/gsa/	
id_g_m_081006_1	GSiteCrawler/v1.xx rev. xxx (http://gsitecrawler.com/)	GSiteCrawler - Google sitemap generator for Windows	C		http://gsitecrawler.com/	
id_g_m_260207_1	Guestbook Auto Submitter	Guestbook spamming tool	S			
id_g_m_426	Gulliver/1.3	Northernlight robot	R		http://www.northernlight.com	
id_g_m_427	Gulper Web Bot 0.2.4 (www.ecsl.cs.sunysb.edu/~maxim/cgi-bin/Link/GulperBot)	Yuntis Collaborative Web Resource Categorization and Ranking Project robot	R		http://www.ecsl.cs.sunysb.edu/yuntis/	
id_g_m_140907_1	Gungho/0.08004 (http://code.google.com/p/gungho-crawler/wiki/Index)	Gungho - Extensible web crawler written in Perl by Google Code	R		http://code.google.com/p/gungho-crawler/wiki/Index	
id_g_m_211106_1	GurujiBot/1.0 (+http://www.guruji.com/WebmasterFAQ.html)	guruji : the Indian search engine robot	R	209.128.80.1xx / 72.20.109.xx	http://www.guruji.com/	
id_g_m_100508_2	GurujiImageBot/1.0 (+http://www.guruji.com/en/WebmasterFAQ.html)	guruji : the Indian search engine picture crawler	R	72.20.109.xx	http://www.guruji.com/	
id_g_m_291108_3	Haier-T10C/1.0 iPanel/2.0 WAP2.0 (compatible; UP.Browser/6.2.2.4; UPG1; UP/4.0; Embedded)	Openwave Mobile Browser on Haier T10C mobile	B		http://www.openwave.com	
id_g_m_171105_5	HappyFunBot/1.1	Happy Fun Search robot	R		http://www.happyfunsearch.com/bot.html	
id_g_m_428	Harvest-NG/1.0.2	Harvest-NG web crawler used by search.yahoo.com	R	see also Exalead NG and NG/1.0	http://search.yahoo.com	
id_g_m_429	Haste/0.12 (HOME: http://haste.kytoon.com/)	Haste - web mapping and monitoring system	R C	site is closed	http://haste.kytoon.com	
id_g_m_430	Hatena Antenna/0.4 (http://a.hatena.ne.jp/help#robot)	Hatena::Antenna Japan robot	R	221.186.146.xx	http://a.hatena.ne.jp	
id_g_m_110606_2	Hatena Mobile Gateway/1.0	Hatena Japan proxy for handheld/mobile clients	P	221.186.146.xx	http://www.hatena.ne.jp/	
id_g_m_431	Hatena Pagetitle Agent/1.0	Hatena Japan robot	R	221.186.146.xx	http://www.hatena.ne.jp	
id_g_m_240207_1	Hatena RSS/0.3 (http://r.hatena.ne.jp)	Hatena Japan RSS feed robot	R	221.186.146.xx	http://www.hatena.ne.jp	
id_g_m_110606_1	HatenaScreenshot/1.0 (checker)	Hatena::Diary (Japan) web page screenshot robot	R D	221.186.146.xx	http://www.hatena.ne.jp/	
id_g_m_120108_1	hbtronix.spider.2 -- http://hbtronix.de/spider.php	hbtronix.spider - Domain name spider (Germany)	R	89.110.157.*	http://hbtronix.de/spider.php	
id_g_m_432	HeinrichderMiragoRobot	Mirago Germany robot	R		http://www.mirago.de/	
id_g_m_433	HeinrichderMiragoRobot (http://www.miragorobot.com/scripts/deinfo.asp)	Mirago Germany robot	R		http://www.mirago.de/	
id_g_m_434	Helix/1.x ( http://www.sitesearch.ca/helix/)	Helix - The SiteSearch (Canada) web crawler	R		http://www.sitesearch.ca	
id_g_m_080206_3	HenriLeRobotMirago (http://www.miragorobot.com/scripts/frinfo.asp)	Mirago France robot	R		http://www.mirago.fr/	
id_g_m_435	HenrytheMiragoRobot	Mirago search (UK) robot	R	217.154.245.2xx	http://www.mirago.co.uk	
id_g_m_060806_3	HenryTheMiragoRobot (http://www.miragorobot.com/scripts/mrinfo.asp)	Mirago search (UK) robot	R	217.154.245.2xx	http://www.mirago.co.uk	
id_g_m_436	hgrepurl/1.0	O'Reilly's Perl LWP example client program from Web Client Programming with Perl				
id_g_m_437	Hi! I'm CsCrawler my homepage: http://www.kde.cs.uni-kassel.de/lehre/ss2005/googlespam/crawler.html RPT-HTTPClient/0.3-3	University of Kassel Germany CsCrawler using the HTTPClient library	R		http://www.kde.cs.uni-kassel.de/lehre/ss2005/googlespam/crawler.html	http://www.innovation.ch/java/HTTPClient/
id_g_m_438	HiDownload	HiDownload download manager	D		http://www.streamingstar.com/hidownload.htm	
id_g_m_439	Hippias/0.9 Beta	Hippias robot	R	site is offline	http://hippias.evansville.edu	
id_g_m_440	HitList	Pilot Hitlist web analytics solution	R		http://www.pilotsoftware.com/products_solutions/hitlist.html	
id_g_m_441	Hitwise Spider v1.0 http://www.hitwise.com	Hitwise spider	R		http://www.hitwise.com	
id_g_m_442	HLoader	diff. IPs / unknown services		i.e.: - 204.95.207.xxx user agent ? - 66.27.113.xx link checking ?		
id_g_m_040907_1	holmes/3.11 (http://morfeo.centrum.cz/bot)	Morfeo / Centrum Search (Czech Republic) robot from 65.102.46.xxx	R		http://morfeo.centrum.cz/	
id_g_m_220906_2	holmes/3.9 (onet.pl)	Onet.pl (Poland) search robot	R	213.180.137.xx	http://szukaj.onet.pl/	
id_g_m_181006_1	holmes/3.xx (OnetSzukaj/5.0; +http://szukaj.onet.pl)	Onet.pl (Poland) search robot	R	213.180.137.xx	http://szukaj.onet.pl/	
id_g_m_443	holmes/x.x	Morfeo / Centrum Search (Czech Republic) robot from 65.102.46.xxx	R		http://morfeo.centrum.cz/	
id_g_m_021108_2	HolmesBot (http://holmes.ge)	Holes search robot (Georgia)	R	77.92.229.3x	http://holmes.ge/	
id_g_m_444	HomePageSearch(hpsearch.uni-trier.de)	HomePageSearch robot	R		http://hpsearch.uni-trier.de/	
id_g_m_445	Homerbot: www.homerweb.com	Homerweb search robot	R		http://www.homerweb.com	
id_g_m_220606_1	Honda-Search/0.7.2 (Nutch; http://lucene.apache.org/nutch/bot.html; search@honda-search.com)	Honda-Search.com - Honda cars related search robot	R	69.16.227.1xx	http://www.honda-search.com/	
id_g_m_090206_1	HooWWWer/2.1.3 (debugging run) (+http://cosco.hiit.fi/search/hoowwwer/ | mailto:crawler-info<at>hiit.fi)	HooWWer - Next Generation Information Retrieval robot	R		http://cosco.hiit.fi	
id_g_m_446	HooWWWer/2.1.x ( http://cosco.hiit.fi/search/hoowwwer/ | mailto:crawler-info<at>hiit.fi)	HooWWer - Next Generation Information Retrieval robot (128.214.112.xx)	R		http://cosco.hiit.fi/	
id_g_m_447	HotJava/1.0.1/JRE1.1.x	HotJava browser plus HTML Component 1.1.x	B			
id_g_m_448	Hotzonu/x.0	Hotzuno - Japanese BBS reader client	B		http://hotzonu.hp.infoseek.co.jp/	
id_g_m_040507_1	HPL/Nutch-0.9 -	Unknown robot from HP Labs	R	15.203.249.12x	http://hpl.hp.com/	
id_g_m_449	htdig/3.1.6 (http://computerorgs.com)	COMPUTERorgs.com robot (205.134.190.xxx) using htdig	R		http://www.computerorgs.com/	http://www.htdig.org
id_g_m_210106_1	htdig/3.1.6 (unconfigured@htdig.searchengine.maintainer)	htdig used by the Academie de Toulouse	R	reads robots.txt	http://www.ac-toulouse.fr/html/_.php	http://www.htdig.org
id_g_m_450	htdig/3.1.x (root@localhost)	htdig search tool	R		http://www.htdig.org	
id_g_m_451	Html Link Validator (www.lithopssoft.com)	Lithops Software link validation tool	C		http://www.lithopssoft.com	
id_g_m_110506_3	"HTML2JPG Blackbox, http://www.html2jpg.com"	HTML2JPG webpage to image converter	D		http://www.html2jpg.com	
id_g_m_452	HTML2JPG Enterprise	HTML2JPG webpage to image converter	D		http://www.html2jpg.com	
id_g_m_101205_1	HTMLParser/1.x	HTML Parser Java library to parse HTML	D		http://sourceforge.net/projects/htmlparser	
id_g_m_071006_1	HTTP Retriever	PHP HTTP client to access Web servers	D		http://code.blitzaffe.com/pages/home/	
id_g_m_240306_1	http://Anonymouse.org/ (Unix)	Anonymous web proxy service	P		http://anonymouse.org/	
id_g_m_453	http://Ask.24x.Info/ (http://narres.it/)	Ask 24x Info (Germany) DMOZ related robot	R		http://narres.it	
id_g_m_070209_6	http://hilfe.acont.de/bot.html ACONTBOT	ACONTBOT - Acont search Germany robot	R	82.149.246.2x	http://acont.de/	http://hilfe.acont.de/bot.htm
id_g_m_230408_1	http://OzySoftware.com/Index.html	OzySoftware.com software directory link checking	C	202.173.141.x	http://ozysoftware.com/index.html	
id_g_m_454	http://www.almaden.ibm.com/cs/crawler	IBM's Almaden Research robot	R	s. also: - FocusedSampler - WFARC	http://www.almaden.ibm.com	
id_g_m_455	http://www.almaden.ibm.com/cs/crawler [rc1.wf.ibm.com]	IBM's Almaden Research robot	R		http://www.almaden.ibm.com	
id_g_m_456	http://www.almaden.ibm.com/cs/crawler [wf216]	IBM's Almaden Research robot	R		http://www.almaden.ibm.com	
id_g_m_271105_4	http://www.istarthere.com_spider@istarthere.com	Istarthere.com search robot	R		http://www.istarthere.com/	
id_g_m_070106_1	http://www.monogol.de	Monogol - German open source search engine project (195.226.167.1xx)	R		http://www.monogol.de/	
id_g_m_060806_4	http://www.trendtech.dk/spider.asp)	TrendTech Search Engine (Denmark) robot	R	87.104.18.xx	http://www.trendtech.dk/	
id_g_m_290106_1	HTTP::Lite/2.x.x	HTTP::Lite - Standalone Perl module for retreiving HTTP documents	D		http://www.toybox.ca/http-lite/	
id_g_m_050108_1	HTTPEyes	HTTPEyes - Web proxy cache	P		http://bachue.com/httpeyes/	
id_g_m_457	HTTPResume v. 1.x	HTTPResume Amiga download manager	D		http://tesla.rcub.bg.ac.yu/%7Eantony/HTTPResume/	
id_g_m_031107_2	httpunit/1.5	HttpUnit - Java test code for emulating browser behaviour	B		http://httpunit.sourceforge.net/	
id_g_m_090306_1	httpunit/1.x	HttpUnit - Java browser behavior simulation tool	B		http://httpunit.sourceforge.net/	
id_g_m_010807_1	Hybrid/1.2 [en] (OS Independent)	Hybrid Share mono C#/Gtk# application for file sharing			http://hybrid-share.sourceforge.net/index.php	
id_g_m_300507_1	HyperEstraier/1.x.xx	Hyper Estraier full-text search system	D		http://hyperestraier.sourceforge.net/	
id_g_m_170906_1	i1searchbot/2.0 (i1search web crawler; http://www.i1search.com; crawler@i1search.com)	i1search robot	R	65.111.164.1xx	http://www.i1search.com/	
id_g_m_461	IAArchiver-1.0	Alexa / The Internet Archive (209.237.238.1xx)	R		http://www.alexa.com	
id_g_m_091205_2	iaskspider	Unknown robot (reads robots.txt) from chinatelecom (219.142.78.xx)		Not from iask.com.cn - s. also Mozilla/5.0 (compatible; iaskspider/1.0 ..		
id_g_m_111106_1	iaskspider2 (iask@staff.sina.com.cn)	Iask search / Sina portal robot (China)	R	202.106.184.xxx	http://iask.com/	http://english.sina.com/index.html
id_g_m_458	ia_archiver	Alexa / The Internet Archive (209.237.238.1xx)	R		http://www.alexa.com	
id_g_m_459	ia_archiver-web.archive.org	Alexa / The Internet Archive (209.237.238.1xx)	R		http://www.alexa.com	
id_g_m_460	ia_archiver/1.6	Alexa / The Internet Archive (209.237.238.1xx)	R		http://www.alexa.com	
id_g_m_462	IBrowse/2.2 (AmigaOS 3.5)	IOSpirit iBrowse Amiga Browser	B	was Hisoft (http://www.hisoft.co.uk)	http://amiga.iospirit.de/	
id_g_m_463	IBrowse/2.2 (Windows 3.1)	IOSpirit iBrowse Amiga Browser	B	was Hisoft (http://www.hisoft.co.uk)	http://amiga.iospirit.de/	
